Date,Home Team,Away Team,Home Score,Away Score,Playoff Game?,Home Odds Open,Away Odds Open,Home Line Open,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,,
2011-12-11,DAL,NYG,34,37,,1.42,3.00,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,CIN,HOU,19,20,,1.71,2.20,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,CAR,ATL,23,31,,2.25,1.69,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,BAL,IND,24,10,,1.07,11.00,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,ARI,SF,21,19,,2.60,1.56,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,PIT,CLE,14,3,,1.09,8.50,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,JAX,SD,14,38,,2.45,1.61,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,WAS,NYJ,19,34,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,TB,CAR,19,38,,2.10,1.77,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,SF,STL,26,0,,1.13,7.00,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,PIT,CIN,35,7,,1.32,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,NYG,GB,35,38,,3.50,1.33,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,NO,DET,31,17,,1.24,4.40,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,NE,IND,31,24,,1.04,17.00,-20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,MIN,DEN,32,35,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,MIA,OAK,34,14,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,HOU,ATL,17,10,,2.10,1.77,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,CLE,BAL,10,24,,3.70,1.30,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,CHI,KC,3,10,,1.24,4.40,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,BUF,TEN,17,23,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-04,ARI,DAL,19,13,,2.75,1.48,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,SEA,PHI,31,14,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,NO,NYG,49,24,,1.29,3.80,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,TEN,TB,23,17,,1.65,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,STL,ARI,20,23,,1.74,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,SEA,WAS,17,23,,1.65,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,SD,DEN,13,16,,1.43,2.90,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,PHI,NE,20,38,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,OAK,CHI,25,20,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,NYJ,BUF,28,24,,1.20,5.00,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,KC,PIT,9,13,,6.00,1.14,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,JAX,HOU,13,20,,3.50,1.33,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,IND,CAR,19,27,,2.70,1.50,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,CIN,CLE,23,20,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-27,ATL,MIN,24,14,,1.20,5.00,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,DET,GB,15,27,,2.75,1.50,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,DAL,MIA,20,19,,1.31,3.65,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-24,BAL,SF,16,6,,1.57,2.55,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,NE,KC,34,3,,1.06,11.50,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,WAS,DAL,24,27,,3.95,1.28,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,STL,SEA,7,24,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,SF,ARI,23,7,,1.17,5.50,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,NYG,PHI,10,17,,1.40,3.10,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,MIN,OAK,21,27,,1.74,2.15,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,MIA,BUF,35,8,,1.67,2.30,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,GB,TB,35,26,,1.11,7.00,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,DET,CAR,49,35,,1.31,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,CLE,JAX,14,10,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,CHI,SD,31,20,,1.44,2.90,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,BAL,CIN,31,24,,1.32,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20,ATL,TEN,23,17,,1.38,3.25,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,DEN,NYJ,17,13,,3.50,1.33,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,GB,MIN,45,7,,1.13,7.00,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,TB,HOU,9,37,,2.70,1.50,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,SEA,BAL,22,17,,3.60,1.31,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,SF,NYG,27,20,,1.43,2.90,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,PHI,ARI,17,21,,1.13,6.50,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,NYJ,NE,16,37,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,MIA,WAS,20,9,,1.45,2.85,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,KC,DEN,10,17,,1.54,2.65,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,IND,JAX,3,17,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,DAL,BUF,44,7,,1.47,2.85,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,CLE,STL,12,13,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,CIN,PIT,17,24,,2.75,1.49,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,CHI,DET,37,13,,1.67,2.30,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,CAR,TEN,3,30,,1.51,2.70,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-13,ATL,NO,23,26,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,SD,OAK,17,24,,1.29,3.90,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-07,PHI,CHI,24,30,,1.26,4.10,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,WAS,SF,11,19,,3.00,1.42,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,TEN,CIN,17,24,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,SD,GB,38,45,,3.10,1.40,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,PIT,BAL,20,23,,1.50,2.70,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,OAK,DEN,24,38,,1.29,3.90,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,NO,TB,27,16,,1.24,4.50,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,NE,NYG,20,24,,1.17,5.25,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,KC,MIA,3,31,,1.41,3.05,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,IND,ATL,7,31,,3.60,1.32,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,HOU,CLE,30,12,,1.16,5.75,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,DAL,SEA,23,13,,1.17,5.50,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,BUF,NYJ,11,27,,1.74,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-06,ARI,STL,19,13,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,KC,SD,23,20,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,TEN,IND,27,10,,1.26,4.20,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,STL,NO,31,21,,8.00,1.11,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,SEA,CIN,12,34,,2.05,1.80,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,SF,CLE,20,10,,1.22,4.50,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,PIT,NE,25,17,,2.50,1.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,PHI,DAL,34,7,,1.59,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,NYG,MIA,20,17,,1.18,5.25,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,HOU,JAX,24,14,,1.21,4.80,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,DEN,DET,10,45,,2.60,1.56,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,CAR,MIN,21,24,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,BUF,WAS,23,0,,1.48,2.80,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30,BAL,ARI,30,27,,1.13,7.00,-11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,JAX,BAL,12,7,,5.50,1.17,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,TEN,HOU,7,41,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,TB,CHI,18,24,,2.05,1.80,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,OAK,KC,0,28,,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,NYJ,SD,27,21,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,NO,IND,62,7,,1.10,8.00,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,MIN,GB,27,33,,5.75,1.15,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,MIA,DEN,15,18,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,DET,ATL,16,23,,1.43,2.95,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,DAL,STL,34,7,,1.09,8.50,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,CLE,SEA,6,3,,1.54,2.65,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,CAR,WAS,33,20,,1.71,2.20,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-23,ARI,PIT,20,32,,2.85,1.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-17,NYJ,MIA,24,6,,1.27,4.10,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,WAS,PHI,13,20,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,TB,NO,26,20,,3.40,1.34,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,PIT,JAX,17,13,,1.14,6.00,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,OAK,CLE,24,17,,1.32,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,NYG,BUF,27,24,,1.54,2.65,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,NE,DAL,20,16,,1.33,3.55,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,GB,STL,24,3,,1.10,8.25,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,DET,SF,19,25,,1.43,2.95,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,CIN,IND,27,17,,1.42,3.00,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,CHI,MIN,39,10,,1.77,2.10,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,BAL,HOU,29,14,,1.31,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-16,ATL,CAR,31,17,,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-10,DET,CHI,24,13,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,SF,TB,48,3,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,PIT,TEN,38,17,,1.53,2.70,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,NYG,SEA,25,36,,1.18,5.25,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,NE,NYJ,30,21,,1.28,4.00,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,MIN,ARI,34,10,,1.51,2.70,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,JAX,CIN,20,30,,2.25,1.69,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,IND,KC,24,28,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,HOU,OAK,20,25,,1.44,2.95,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,DEN,SD,24,29,,2.70,1.51,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,CAR,NO,27,30,,3.50,1.33,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,BUF,PHI,31,24,,2.50,1.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-09,ATL,GB,14,25,,3.30,1.37,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-03,TB,IND,24,17,,1.18,5.25,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,STL,WAS,10,17,,2.35,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,SEA,ATL,28,30,,3.25,1.38,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,SD,MIA,26,16,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,PHI,SF,23,24,,1.20,5.00,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,OAK,NE,19,31,,3.35,1.36,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,KC,MIN,22,17,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,JAX,NO,10,23,,4.30,1.25,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,HOU,PIT,17,10,,1.49,2.75,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,GB,DEN,49,23,,1.14,6.25,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,DAL,DET,30,34,,1.71,2.20,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,CLE,TEN,13,31,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,CIN,BUF,23,20,,2.35,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,CHI,CAR,34,29,,1.32,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,BAL,NYJ,34,17,,1.42,3.00,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-02,ARI,NYG,27,31,,2.00,1.83,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-26,DAL,WAS,18,16,,1.54,2.65,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,TEN,DEN,17,14,,1.32,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,TB,ATL,16,13,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,STL,BAL,7,37,,3.15,1.39,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,SEA,ARI,13,10,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,SD,KC,20,17,,1.11,7.50,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,PHI,NYG,16,29,,1.25,4.25,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,OAK,NYJ,34,24,,2.20,1.71,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,NO,HOU,40,33,,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,MIN,DET,23,26,,2.45,1.61,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,IND,PIT,20,23,,5.75,1.15,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,CLE,MIA,17,16,,2.10,1.77,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,CIN,SF,8,13,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,CHI,GB,17,27,,2.85,1.45,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,CAR,JAX,16,10,,1.57,2.55,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-25,BUF,NE,34,31,,3.80,1.29,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-19,NYG,STL,28,16,,1.30,3.70,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,WAS,ARI,22,21,,1.43,2.95,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,TEN,BAL,26,13,,3.20,1.38,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,SF,DAL,24,27,,2.50,1.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,PIT,SEA,24,0,,1.10,8.00,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,NYJ,JAX,32,3,,1.24,4.40,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,NO,CHI,30,13,,1.43,2.95,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,NE,SD,35,21,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,MIN,TB,20,24,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,MIA,HOU,13,23,,2.35,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,IND,CLE,19,27,,2.05,1.80,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,DET,KC,48,3,,1.30,3.70,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,DEN,CIN,24,22,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,CAR,GB,23,30,,5.50,1.15,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,BUF,OAK,38,35,,1.50,2.75,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-18,ATL,PHI,35,31,,2.20,1.71,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-12,MIA,NE,24,38,,4.00,1.28,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-12,DEN,OAK,20,23,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,WAS,NYG,28,14,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,TB,DET,20,27,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,STL,PHI,13,31,,2.80,1.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,SF,SEA,33,17,,1.40,3.10,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,SD,MIN,24,17,,1.22,4.50,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,NYJ,DAL,27,24,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,KC,BUF,7,41,,1.48,2.80,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,JAX,TEN,16,14,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,HOU,IND,34,7,,1.23,4.30,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,CLE,CIN,17,27,,1.31,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,CHI,ATL,30,12,,2.05,1.80,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,BAL,PIT,35,7,,1.80,2.05,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-11,ARI,CAR,28,21,,1.31,3.60,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-08,GB,NO,42,34,,1.41,3.05,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-06,GB,PIT,31,25,Y,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
